__time,/pcl_pose/header/stamp/nanosec,/pcl_pose/header/stamp/sec,/pcl_pose/pose/pose/orientation/w,/pcl_pose/pose/pose/orientation/x,/pcl_pose/pose/pose/orientation/y,/pcl_pose/pose/pose/orientation/z,/pcl_pose/pose/pose/position/x,/pcl_pose/pose/pose/position/y,/pcl_pose/pose/pose/position/z
1730699260.78042,406928128,1728188849,0.977879689,-0.008985605,0.024980738,0.207476564,-213.344100952,-320.742675781,20.309436798
1730699260.87646,507748096,1728188849,0.977589967,-0.01001492,0.025338631,0.208747504,-213.254272461,-320.70223999,20.299480438
1730699260.97969,608604672,1728188849,0.97714066,-0.010599049,0.026673147,0.210647315,-213.173400879,-320.646270752,20.295204163
1730699261.0865,709463296,1728188849,0.976705327,-0.010912188,0.026855172,0.212617967,-213.091430664,-320.610687256,20.301704407
1730699261.17091,810323200,1728188849,0.97687299,-0.011538051,0.02749324,0.211731273,-213.036422729,-320.588470459,20.275079727
1730699261.38887,12039424,1728188850,0.97805697,-0.0124879,0.025958589,0.206336518,-212.84715271,-320.498565674,20.285615921
1730699261.48262,112898816,1728188850,0.97789671,-0.013135264,0.02656762,0.206977391,-212.763137817,-320.459197998,20.277366638
1730699261.58269,213758208,1728188850,0.977591613,-0.013863988,0.027102896,0.208297553,-212.678665161,-320.40737915,20.26691246
1730699261.8824,516335360,1728188850,0.976709759,-0.015149594,0.026376497,0.212397728,-212.421188354,-320.295074463,20.25233078
1730699261.99196,617192704,1728188850,0.976403521,-0.015611671,0.027531284,0.213622293,-212.336883545,-320.253234863,20.239959717
1730699262.07764,718054912,1728188850,0.976022869,-0.015819092,0.027930523,0.215288146,-212.2447052,-320.212921143,20.233791351
1730699262.28461,919773184,1728188850,0.974970359,-0.016097807,0.029485928,0.21978215,-212.069274902,-320.128753662,20.217056274
1730699262.39406,20629504,1728188851,0.974195893,-0.015684568,0.028216857,0.223383412,-211.978683472,-320.093994141,20.209487915
1730699262.49387,121494272,1728188851,0.972820283,-0.014831544,0.027246725,0.229474001,-211.894119263,-320.048431396,20.192691803
1730699262.69084,323209472,1728188851,0.969923017,-0.014226151,0.027988693,0.241378518,-211.734420776,-319.959686279,20.192644119
1730699262.79674,424064512,1728188851,0.968918847,-0.013468835,0.029014271,0.245301838,-211.669204712,-319.916168213,20.19172287
1730699262.89662,524924672,1728188851,0.967595797,-0.013628033,0.029796529,0.250369294,-211.573608398,-319.873321533,20.176473618
1730699263.51299,130077952,1728188852,0.962452361,-0.011558225,0.02852091,0.269700555,-211.125686646,-319.541229248,20.122560501
1730699263.71904,331798528,1728188852,0.964870344,-0.010787924,0.026863431,0.261126699,-210.982254028,-319.450531006,20.11615181
1730699263.82511,432655104,1728188852,0.965256174,-0.01009213,0.023896588,0.260014623,-210.904052734,-319.414978027,20.122236252
1730699263.90886,533516288,1728188852,0.964919879,-0.00990636,0.026577219,0.261007943,-210.831756592,-319.377227783,20.144172668
1730699264.10389,735230976,1728188852,0.964132665,-0.010765324,0.026860468,0.263838632,-210.675537109,-319.278198242,20.118045807
1730699264.20923,836090368,1728188852,0.963675096,-0.010845548,0.028975831,0.265279223,-210.59211731,-319.228088379,20.099121094
1730699264.33143,936948480,1728188852,0.963423931,-0.011222862,0.029251952,0.26614409,-210.514175415,-319.174041748,20.091367722
1730699264.41257,37807872,1728188853,0.96374303,-0.010927466,0.028343453,0.26509734,-210.440734863,-319.1199646,20.074913025
1730699264.50197,138670336,1728188853,0.964288753,-0.010747393,0.026758161,0.263278774,-210.362884521,-319.06628418,20.056882858
1730699264.81496,441245184,1728188853,0.966977813,-0.0096641,0.024587529,0.253487535,-210.136459351,-318.93347168,20.065515518
1730699264.91391,542102528,1728188853,0.967135538,-0.009779503,0.02573606,0.252766446,-210.06111145,-318.875213623,20.059844971
1730699265.00174,642964480,1728188853,0.967224889,-0.009537422,0.026168296,0.252389071,-209.977615356,-318.845153809,20.040922165
1730699265.10746,743822336,1728188853,0.967312022,-0.008789918,0.026397659,0.252058197,-209.898452759,-318.784545898,20.047048569
1730699265.20764,844719872,1728188853,0.968327884,-0.008784328,0.027138312,0.248047207,-209.833435059,-318.716583252,20.040599823
1730699265.32008,945539328,1728188853,0.96928996,-0.009019264,0.028913155,0.244048436,-209.730117798,-318.682983398,20.038845062
1730699265.71415,348974848,1728188854,0.973018717,-0.01058357,0.031214884,0.2283598,-209.410263062,-318.49029541,20.006629944
1730699265.8217,449835264,1728188854,0.973980741,-0.010016942,0.029457413,0.224484825,-209.338226318,-318.465545654,19.983694077
1730699265.92237,550693376,1728188854,0.974201767,-0.009629685,0.027307518,0.223813513,-209.256515503,-318.42678833,19.992740631
1730699266.01537,651551488,1728188854,0.974605927,-0.00958426,0.02734899,0.222043817,-209.177398682,-318.38180542,19.975477219
1730699266.11884,752414720,1728188854,0.974955549,-0.009551178,0.026176043,0.220647335,-209.100967407,-318.347686768,19.991790771
1730699266.29639,853273600,1728188854,0.975186179,-0.009646722,0.025965926,0.219646634,-209.017181396,-318.298278809,19.965135574
1730699266.36767,954132736,1728188854,0.975413554,-0.009544809,0.02533299,0.21871336,-208.944396973,-318.272125244,19.971881866
1730699266.41182,54988032,1728188855,0.975650629,-0.010075534,0.027629793,0.217349749,-208.843399048,-318.209564209,19.974182129
1730699266.63265,256705280,1728188855,0.977589411,-0.010368752,0.027662217,0.208437653,-208.683654785,-318.105194092,19.950342178
1730699266.73038,357563648,1728188855,0.97878586,-0.009922414,0.026266854,0.202952782,-208.614334106,-318.079437256,19.941820145
1730699266.83252,458424320,1728188855,0.979480146,-0.01044183,0.026102066,0.199570246,-208.538711548,-318.041900635,19.947795868
1730699266.92302,559285504,1728188855,0.979972767,-0.0107909,0.028190372,0.19683043,-208.436767578,-318.014526367,19.941957474
1730699267.04081,660141056,1728188855,0.980672511,-0.010766112,0.028858478,0.19321671,-208.337463379,-317.964752197,19.928157806
1730699267.23493,861859072,1728188855,0.982365464,-0.010768082,0.028331223,0.18449781,-208.193237305,-317.907043457,19.909261703
1730699267.33603,962755328,1728188855,0.98262862,-0.01127582,0.029567607,0.182864913,-208.103790283,-317.869293213,19.917118073
1730699267.45531,63579136,1728188856,0.982864167,-0.010274048,0.02901905,0.181742576,-208.019210815,-317.837280273,19.915708542
1730699267.53894,164472832,1728188856,0.983072115,-0.010227475,0.027318115,0.180882128,-207.929885864,-317.804412842,19.89617157
1730699267.6275,265332480,1728188856,0.983366874,-0.010686576,0.027630446,0.179198076,-207.850982666,-317.766479492,19.87852478
1730699267.843,467047424,1728188856,0.984298832,-0.010791222,0.030356134,0.173544946,-207.634719849,-317.702636719,19.893943787
1730699267.92777,567910144,1728188856,0.985749519,-0.010536768,0.027756561,0.165579025,-207.552749634,-317.664031982,19.875637054
1730699268.04018,668731392,1728188856,0.986442544,-0.011183313,0.027611158,0.161380433,-207.501831055,-317.637115479,19.857522964
1730699268.14284,769589504,1728188856,0.986816263,-0.012456434,0.030854927,0.158387114,-207.390975952,-317.610137939,19.846643448
1730699268.26348,870484992,1728188856,0.987117821,-0.012333308,0.031874136,0.156302003,-207.317108154,-317.571716309,19.867742538
1730699268.35527,971348992,1728188856,0.987284961,-0.011957409,0.02969348,0.155704066,-207.233154297,-317.536437988,19.869438171
1730699268.4321,72203008,1728188857,0.98744919,-0.011848614,0.028744566,0.154846477,-207.152801514,-317.499145508,19.832395554
1730699268.56118,173029632,1728188857,0.987393157,-0.011845557,0.031627236,0.154642022,-207.060623169,-317.480224609,19.843917847
1730699268.63591,273884160,1728188857,0.987642444,-0.011614989,0.030766017,0.153234921,-206.966812134,-317.447387695,19.84015274
1730699268.74019,374743296,1728188857,0.987657735,-0.011506141,0.030992645,0.153098806,-206.892913818,-317.403808594,19.827638626
1730699268.84728,475603968,1728188857,0.987696878,-0.01141196,0.031078366,0.152835819,-206.789382935,-317.383880615,19.812730789
1730699269.0477,677323520,1728188857,0.987679589,-0.011601164,0.030916321,0.152965957,-206.620193481,-317.316650391,19.819658279
1730699269.14168,778186240,1728188857,0.987699096,-0.0112284,0.02929706,0.153186461,-206.530517578,-317.277404785,19.800848007
1730699269.35187,979898624,1728188857,0.987279188,-0.011016572,0.029604028,0.155826756,-206.35736084,-317.212341309,19.773519516
1730699269.5463,181616640,1728188858,0.987010516,-0.011145135,0.030583371,0.157323599,-206.166107178,-317.150054932,19.781770706
1730699269.74807,383334656,1728188858,0.988255338,-0.010039838,0.024880167,0.150437911,-205.961975098,-317.116394043,19.762641907
1730699269.84336,484194048,1728188858,0.988953117,-0.009947841,0.025111851,0.145746887,-205.89239502,-317.099884033,19.742824554
1730699269.94889,585050880,1728188858,0.989839757,-0.010635578,0.027726603,0.139051545,-205.800765991,-317.055541992,19.730831146
1730699270.04587,685909248,1728188858,0.990114261,-0.011391286,0.031468258,0.136212034,-205.728912354,-317.011779785,19.723602295
1730699270.15361,786772224,1728188858,0.99030063,-0.011717476,0.030659934,0.135008595,-205.641372681,-316.994720459,19.754175186
1730699270.25041,887627008,1728188858,0.990636093,-0.011256844,0.02858084,0.133028436,-205.552368164,-316.963195801,19.723730087
1730699270.55551,190204672,1728188859,0.990872398,-0.011334809,0.029016666,0.131154203,-205.283935547,-316.875,19.700864792
1730699270.67014,291062784,1728188859,0.990877669,-0.011684865,0.030609532,0.13072092,-205.199050903,-316.847137451,19.701107025
1730699270.76572,391922432,1728188859,0.99111278,-0.011890228,0.030880001,0.128842753,-205.104370117,-316.818481445,19.691596985
1730699270.97527,593645056,1728188859,0.991146488,-0.011955173,0.029327634,0.128940341,-204.932922363,-316.762359619,19.669893265
1730699271.05804,694540800,1728188859,0.991516698,-0.012061983,0.028830794,0.126166263,-204.841461182,-316.752807617,19.673686981
1730699271.27793,896217856,1728188859,0.992714637,-0.012370392,0.029108214,0.116264142,-204.675170898,-316.714935303,19.666025162
1730699271.36062,997117440,1728188859,0.993204122,-0.012518155,0.030902128,0.111507449,-204.577362061,-316.66885376,19.642436981
1730699271.49241,97935360,1728188860,0.993410446,-0.012425051,0.029538049,0.110039865,-204.503555298,-316.648406982,19.661804199
1730699271.67787,299652608,1728188860,0.993709088,-0.012597043,0.028841625,0.107478726,-204.347320557,-316.603546143,19.629068375
1730699271.77507,400512000,1728188860,0.99384559,-0.01272259,0.028027439,0.106412122,-204.28805542,-316.589019775,19.641515732
1730699271.86196,501370368,1728188860,0.994214608,-0.012635137,0.028903881,0.102675121,-204.2215271,-316.590393066,19.632326126
1730699272.08011,703125504,1728188860,0.995476116,-0.013840321,0.03083169,0.088798292,-204.092956543,-316.560913086,19.613018036
1730699272.17884,803947520,1728188860,0.996159495,-0.01406576,0.030803514,0.080743663,-204.032867432,-316.541900635,19.614997864
1730699272.27471,904806400,1728188860,0.996763019,-0.014670638,0.030103823,0.073088957,-203.95475769,-316.525665283,19.626958847
1730699272.60775,207383808,1728188861,0.997888556,-0.016117365,0.029249836,0.055705481,-203.737243652,-316.476806641,19.580015182
1730699272.75061,308241664,1728188861,0.99813858,-0.015954254,0.029052549,0.05119408,-203.651168823,-316.463562012,19.597236633
1730699272.88818,509997056,1728188861,0.997710304,-0.016917488,0.031372764,0.057477581,-203.448379517,-316.430511475,19.577035904
1730699272.97919,610857216,1728188861,0.997096391,-0.016556778,0.031719695,0.067219772,-203.376495361,-316.425140381,19.567560196
1730699273.30647,913435392,1728188861,0.994366768,-0.015887099,0.032118669,0.099753245,-203.146072388,-316.377380371,19.5616436
1730699273.58567,216011776,1728188862,0.990369099,-0.01513764,0.031137457,0.134053398,-202.993499756,-316.328918457,19.535663605
1730699273.86025,417737216,1728188862,0.987842726,-0.014488129,0.030565942,0.151731805,-202.887878418,-316.303894043,19.528045654
1730699273.98428,619414272,1728188862,0.98499871,-0.013680477,0.03156627,0.169097404,-202.806335449,-316.283172607,19.52173996
1730699274.08104,720267008,1728188862,0.983790906,-0.012633085,0.031106762,0.176148318,-202.765609741,-316.256561279,19.525333405
1730699274.2017,821170176,1728188862,0.982863492,-0.012718519,0.03042098,0.181361956,-202.729660034,-316.239379883,19.507225037
1730699274.28798,921985024,1728188862,0.982301602,-0.011829036,0.028766801,0.184705402,-202.690048218,-316.211730957,19.521883011
1730699274.39803,22844672,1728188863,0.981595703,-0.012145866,0.030442058,0.188137236,-202.644119263,-316.189422607,19.509355545
1730699274.70242,325457408,1728188863,0.983018122,-0.011675803,0.028970261,0.180830769,-202.5599823,-316.100646973,19.496297836
1730699274.78813,426279936,1728188863,0.984302987,-0.010982087,0.028265361,0.173862226,-202.505950928,-316.077178955,19.514404297
1730699274.89676,527175936,1728188863,0.985592248,-0.011223427,0.029182732,0.1662237,-202.455886841,-316.056182861,19.498371124
1730699275.23284,829755392,1728188863,0.989488136,-0.012114455,0.029043329,0.141148623,-202.31427002,-316.006774902,19.497577667
1730699275.30018,930611200,1728188863,0.990786276,-0.012745111,0.029562764,0.131552877,-202.282775879,-315.997558594,19.474069595
1730699275.40297,31470080,1728188864,0.991924536,-0.012518677,0.029536063,0.122705394,-202.213668823,-315.980377197,19.488479614
1730699275.49164,132294656,1728188864,0.99277163,-0.012940882,0.028942992,0.115755361,-202.160614014,-315.962310791,19.466266632
1730699275.59017,233153536,1728188864,0.993473654,-0.013290761,0.028332248,0.109684619,-202.100097656,-315.957824707,19.457788467
1730699275.69455,334011136,1728188864,0.994114529,-0.012925408,0.02812006,0.10381952,-202.059951782,-315.939788818,19.479909897
1730699275.79715,434870016,1728188864,0.994833025,-0.013010587,0.030391581,0.095991156,-202.011489868,-315.922241211,19.463672638
1730699275.89832,535728640,1728188864,0.995584425,-0.013083029,0.028350736,0.088525369,-201.953262329,-315.923675537,19.458812714
1730699276.01412,636621824,1728188864,0.996058198,-0.012982428,0.029262936,0.082723597,-201.918670654,-315.900665283,19.470331192
1730699276.21408,838307328,1728188864,0.997315536,-0.013339099,0.028452828,0.066138217,-201.818786621,-315.878387451,19.47445488
1730699276.31075,939164416,1728188864,0.997835872,-0.013659456,0.029237945,0.057289433,-201.773849487,-315.869140625,19.442621231
1730699276.42963,40026880,1728188865,0.998235039,-0.013837414,0.029279383,0.049780124,-201.730102539,-315.858428955,19.451704025
1730699276.51677,140881920,1728188865,0.998652556,-0.014129648,0.028880225,0.040735467,-201.669799805,-315.859222412,19.437595367
1730699276.61899,241740800,1728188865,0.99896287,-0.014434432,0.02762312,0.033193363,-201.611450195,-315.85824585,19.444856644
1730699276.71015,342639360,1728188865,0.999120407,-0.014507228,0.028464366,0.027160406,-201.56060791,-315.863464355,19.431190491
1730699276.92098,544357888,1728188865,0.999369288,-0.014710738,0.02819126,0.015808413,-201.471801758,-315.854492188,19.447904587
1730699277.00615,645216000,1728188865,0.999467089,-0.014965326,0.027311261,0.009780476,-201.430282593,-315.844207764,19.431131363
1730699277.11559,746074624,1728188865,0.999509393,-0.014798708,0.027290168,0.004144278,-201.388946533,-315.850219727,19.432214737
1730699277.41478,48650496,1728188866,0.999375074,-0.015170386,0.028647892,-0.014093236,-201.267471313,-315.852783203,19.43217659
1730699277.61311,250368000,1728188866,0.999241564,-0.016082507,0.027558467,-0.022320118,-201.194946289,-315.856689453,19.403774261
1730699277.71372,351228928,1728188866,0.999187065,-0.016065827,0.029050342,-0.022872593,-201.151046753,-315.872711182,19.421398163
1730699277.81587,452088064,1728188866,0.99919599,-0.016285277,0.0286711,-0.022805633,-201.119903564,-315.880096436,19.405042648
1730699277.91734,552911360,1728188866,0.999249221,-0.016268477,0.028303807,-0.020861996,-201.079391479,-315.87878418,19.41781044
1730699278.01629,653766400,1728188866,0.999309741,-0.016273743,0.028521406,-0.017370371,-201.029388428,-315.886352539,19.389873505
1730699278.11662,754626816,1728188866,0.999410269,-0.016058715,0.027169793,-0.013528728,-200.994888306,-315.889190674,19.38967514
1730699278.21939,855520512,1728188866,0.999451986,-0.015875676,0.027730594,-0.008642953,-200.956680298,-315.891906738,19.415840149
1730699278.32103,956381952,1728188866,0.999465218,-0.015689077,0.028459908,-0.003621452,-200.90953064,-315.888458252,19.406509399
1730699278.41807,57239040,1728188867,0.999475729,-0.015567315,0.028341665,0.001629533,-200.852340698,-315.885253906,19.400642395
1730699278.6943,258963456,1728188867,0.999413885,-0.014908976,0.029202294,0.009839187,-200.767959595,-315.884552002,19.396799088
1730699278.73199,359819008,1728188867,0.999429689,-0.015264365,0.026640736,0.014055626,-200.723556519,-315.86920166,19.375518799
1730699279.03403,662392576,1728188867,0.9991148,-0.014901826,0.026039052,0.029487463,-200.593734741,-315.85748291,19.364585876
1730699279.23216,864074752,1728188867,0.998622706,-0.014286806,0.028238097,0.04184699,-200.52381897,-315.852203369,19.376710892
1730699279.34454,964935424,1728188867,0.998341452,-0.014404315,0.02910632,0.047535841,-200.464797974,-315.841278076,19.362064362
1730699279.53645,166652672,1728188868,0.997724074,-0.013822204,0.030313833,0.058623315,-200.366012573,-315.817749023,19.362848282
1730699279.6352,267509504,1728188868,0.997432654,-0.013639067,0.029675412,0.063729589,-200.314315796,-315.81552124,19.355709076
1730699279.7661,368370432,1728188868,0.997093298,-0.013173277,0.029381697,0.069051699,-200.28326416,-315.806396484,19.353309631
1730699280.28117,872663296,1728188868,0.995043826,-0.012251521,0.027402406,0.094798656,-200.037643433,-315.756561279,19.347034454
1730699280.53976,175281152,1728188869,0.994581586,-0.01208684,0.027911391,0.099409811,-199.87890625,-315.73449707,19.332574844
1730699280.70357,276141568,1728188869,0.994589893,-0.012055317,0.02811389,0.099273238,-199.829299927,-315.731140137,19.324619293
1730699280.75064,376966912,1728188869,0.994551276,-0.011898278,0.028884855,0.099457748,-199.788894653,-315.717102051,19.332010269
1730699281.05866,679535360,1728188869,0.995249417,-0.011926288,0.026528424,0.092911665,-199.608764648,-315.714355469,19.30465889
1730699281.24585,881252352,1728188869,0.995920914,-0.012525061,0.028126687,0.084814644,-199.508163452,-315.69152832,19.278741837
1730699281.35585,982117888,1728188869,0.996260924,-0.012502807,0.028026923,0.080761041,-199.44543457,-315.677032471,19.310884476
1730699281.44802,83009280,1728188870,0.996703391,-0.012616564,0.027762946,0.07518221,-199.392150879,-315.696563721,19.293960571
1730699281.68558,284688384,1728188870,0.997526029,-0.013229015,0.027571087,0.063298149,-199.296279907,-315.65814209,19.295324326
1730699281.75451,385548800,1728188870,0.997765137,-0.013223689,0.028497118,0.058972411,-199.246658325,-315.645111084,19.295759201
1730699281.84577,486406656,1728188870,0.998066015,-0.013608892,0.026955561,0.054336034,-199.196929932,-315.646087646,19.289312363
1730699282.0548,688132864,1728188870,0.998371213,-0.013545445,0.028704692,0.047407124,-199.091156006,-315.61920166,19.274459839
1730699282.14845,788987648,1728188870,0.998496214,-0.013550335,0.02827417,0.044969834,-199.042709351,-315.603302002,19.280332565
1730699282.46594,91559936,1728188871,0.998937385,-0.014340427,0.028061766,0.033629489,-198.872680664,-315.601806641,19.268177032
1730699282.5614,192422656,1728188871,0.999008059,-0.014806393,0.029009413,0.03036631,-198.821670532,-315.587524414,19.275033951
1730699282.65367,293277952,1728188871,0.99909647,-0.014868837,0.02824759,0.028057753,-198.773010254,-315.570617676,19.26345253
1730699282.85953,494996224,1728188871,0.99909462,-0.015459962,0.029536536,0.026428952,-198.643768311,-315.533050537,19.222337723
1730699282.95674,595891456,1728188871,0.999022841,-0.015464462,0.030516695,0.027981154,-198.574951172,-315.525787354,19.260780334
1730699283.16683,797606656,1728188871,0.999068221,-0.015034454,0.027372656,0.029788693,-198.457290649,-315.532623291,19.241399765
1730699283.27685,898472960,1728188871,0.999083397,-0.014793217,0.027321362,0.029445482,-198.385055542,-315.525177002,19.234313965
1730699283.36839,999332864,1728188871,0.99899902,-0.014857682,0.028881954,0.03075748,-198.308166504,-315.497253418,19.238275528
1730699283.46342,100199424,1728188872,0.998903933,-0.015123862,0.028855883,0.033608874,-198.240356445,-315.495574951,19.217199326
1730699283.57306,201046016,1728188872,0.998843918,-0.015811788,0.028719496,0.035156541,-198.159439087,-315.494018555,19.210338593
1730699283.66807,301905152,1728188872,0.998747123,-0.015148765,0.029513182,0.037465542,-198.088607788,-315.478302002,19.214336395
1730699283.77623,402765056,1728188872,0.998640254,-0.015255357,0.028834455,0.040662844,-198.008117676,-315.469787598,19.215755463
1730699283.87698,503624192,1728188872,0.998549311,-0.015495338,0.028598288,0.042910544,-197.94241333,-315.470214844,19.187427521
1730699283.96791,604444928,1728188872,0.998560182,-0.014921945,0.028925444,0.042640108,-197.876495361,-315.461242676,19.217643738
1730699284.07612,705303808,1728188872,0.99852086,-0.014885918,0.029564578,0.043132806,-197.801956177,-315.44821167,19.184059143
1730699284.17842,806161920,1728188872,0.998508205,-0.014728767,0.030556568,0.042786986,-197.73991394,-315.44644165,19.200193405
1730699284.28078,907022080,1728188872,0.998626115,-0.015311317,0.028664454,0.041106619,-197.6665802,-315.444335938,19.192644119
1730699284.48131,108778240,1728188873,0.998868988,-0.015870963,0.027943209,0.035043365,-197.521942139,-315.422058105,19.179426193
1730699284.59427,209634816,1728188873,0.999006754,-0.015508997,0.027940959,0.031052719,-197.453994751,-315.41696167,19.168336868
1730699284.69844,310499072,1728188873,0.999084195,-0.015772898,0.026907989,0.029290529,-197.351455688,-315.415222168,19.161655426
1730699284.77167,411352576,1728188873,0.999011609,-0.015494249,0.027251196,0.031513902,-197.272094727,-315.410430908,19.15303421
1730699284.87113,512217088,1728188873,0.998965205,-0.014797325,0.026927559,0.033533067,-197.206970215,-315.405456543,19.155824661
1730699284.98584,613068288,1728188873,0.998856457,-0.014575389,0.027189094,0.03652569,-197.113372803,-315.402130127,19.150579453
1730699285.08944,713932800,1728188873,0.998737686,-0.014331618,0.027520138,0.039500424,-197.046905518,-315.390472412,19.144006729
1730699285.19188,814788352,1728188873,0.998690075,-0.014354138,0.027512878,0.040683143,-196.978912354,-315.377166748,19.140232086
1730699285.31037,915648768,1728188873,0.998650005,-0.014390862,0.028701667,0.040832677,-196.901565552,-315.374938965,19.140478134
1730699285.3776,16474880,1728188874,0.99863803,-0.013880834,0.027846145,0.041880815,-196.81980896,-315.352203369,19.125991821
1730699285.49235,117331456,1728188874,0.998607896,-0.014103832,0.027188198,0.042943649,-196.745391846,-315.349243164,19.115982056
1730699285.57935,218225152,1728188874,0.998579618,-0.014050609,0.026921968,0.043778232,-196.661972046,-315.339263916,19.140851974
1730699285.69165,319047424,1728188874,0.998538947,-0.014378386,0.028132304,0.043837359,-196.58656311,-315.320800781,19.10965538
1730699285.88615,520803584,1728188874,0.998482544,-0.014696597,0.028758644,0.044604438,-196.420639038,-315.306671143,19.105651855
1730699286.18663,823384064,1728188874,0.998388781,-0.015368616,0.02815834,0.046805168,-196.147232056,-315.272369385,19.090055466
1730699286.28319,924238848,1728188874,0.998209207,-0.015615549,0.029557349,0.049607198,-196.056442261,-315.269348145,19.061126709
1730699286.39385,25098240,1728188875,0.998136132,-0.015278104,0.028377188,0.051822419,-195.969009399,-315.252441406,19.074029922
1730699286.69437,327679744,1728188875,0.997616558,-0.01477745,0.026369257,0.062028064,-195.711532593,-315.207763672,19.05329895
1730699286.78796,428532992,1728188875,0.997443186,-0.014850756,0.026386081,0.064732684,-195.619903564,-315.202484131,19.054279327
1730699287.00971,630251776,1728188875,0.996841576,-0.014870089,0.027841602,0.072873755,-195.435592651,-315.164367676,19.028781891
1730699287.10552,731110400,1728188875,0.996538699,-0.014542846,0.027780359,0.076989321,-195.341308594,-315.155273438,19.045137405
1730699287.19831,831969792,1728188875,0.996135718,-0.014782572,0.027949419,0.081938609,-195.253219604,-315.131134033,19.02192688
1730699287.40273,33688064,1728188876,0.996254111,-0.01499238,0.029499861,0.079892117,-195.100906372,-315.080474854,19.001644135
1730699287.61272,235404800,1728188876,0.996735826,-0.015041567,0.026931582,0.074606541,-194.931411743,-315.07434082,18.990961075
1730699287.80554,437123840,1728188876,0.996258681,-0.014517195,0.029302554,0.079995041,-194.766555786,-315.039031982,18.990907669
1730699287.92949,537985536,1728188876,0.99609838,-0.014369501,0.02896213,0.082114148,-194.680389404,-315.038635254,18.984012604
1730699288.11542,739698944,1728188876,0.995592283,-0.01352006,0.026702166,0.088883055,-194.498168945,-314.984191895,18.965198517
1730699288.20237,840557824,1728188876,0.995281285,-0.013526256,0.026613338,0.092325037,-194.408401489,-314.9737854,18.976200104
1730699288.41304,42278144,1728188877,0.994575653,-0.013355389,0.029447545,0.098862235,-194.221298218,-314.922637939,18.966409683
1730699288.51004,143097856,1728188877,0.994713212,-0.012634104,0.029525868,0.097540804,-194.131149292,-314.868499756,18.945995331
1730699288.60968,243962112,1728188877,0.995248166,-0.012495247,0.028707231,0.092200029,-194.056121826,-314.829345703,18.949127197
1730699288.71262,344856576,1728188877,0.995883343,-0.012808317,0.028740144,0.085007822,-193.968887329,-314.818481445,18.929235458
1730699288.92941,546545408,1728188877,0.996196158,-0.013093986,0.027025611,0.081800671,-193.811462402,-314.808898926,18.91676712
1730699289.02805,647395328,1728188877,0.996114087,-0.012501186,0.027541113,0.082716042,-193.735336304,-314.800811768,18.946992874
1730699289.11295,748259072,1728188877,0.99589384,-0.012570135,0.030623363,0.084259563,-193.625198364,-314.784606934,18.923957825
1730699289.21546,849110016,1728188877,0.996043739,-0.01263696,0.03069845,0.082430404,-193.51789856,-314.737854004,18.921327591
1730699289.32545,949973248,1728188877,0.996464298,-0.012942935,0.029590127,0.077561551,-193.443344116,-314.725952148,18.89405632
1730699289.51473,151687936,1728188878,0.996880157,-0.012880626,0.027276303,0.072938477,-193.303451538,-314.723754883,18.883495331
1730699289.61387,252549376,1728188878,0.996744654,-0.012688219,0.02865334,0.074283887,-193.211868286,-314.711669922,18.899862289
1730699289.9283,555122432,1728188878,0.996940799,-0.012718322,0.029398815,0.071294942,-192.938476563,-314.632904053,18.856880188
1730699290.01597,655986432,1728188878,0.996953541,-0.012979276,0.02771527,0.071742775,-192.856765747,-314.639190674,18.869602203
1730699290.11806,756840448,1728188878,0.996813921,-0.012721871,0.029985063,0.072808168,-192.76663208,-314.624603271,18.864372253
1730699290.32337,958597120,1728188878,0.996643274,-0.012504688,0.028718441,0.075637629,-192.591201782,-314.589874268,18.837474823
1730699290.42132,59417088,1728188879,0.996540306,-0.01239244,0.02821793,0.077185386,-192.519454956,-314.580169678,18.843755722
1730699290.52685,160277248,1728188879,0.996276382,-0.012180447,0.027233767,0.080890687,-192.417007446,-314.571105957,18.830970764
1730699290.62537,261171712,1728188879,0.996402521,-0.012141204,0.026471998,0.079585242,-192.311035156,-314.540557861,18.825521469
1730699290.73498,362032128,1728188879,0.996351874,-0.011954801,0.025230406,0.080644002,-192.262084961,-314.530822754,18.824853897
1730699290.82931,462897920,1728188879,0.996047838,-0.012128816,0.025898641,0.084088144,-192.167175293,-314.515197754,18.820346832
1730699290.93082,563712512,1728188879,0.995780222,-0.011659178,0.027775176,0.086685269,-192.06803894,-314.492736816,18.809825897
1730699291.03079,664608768,1728188879,0.995395655,-0.011677694,0.029383784,0.090485949,-191.982498169,-314.469696045,18.806686401
1730699291.13818,765430272,1728188879,0.99507269,-0.011536277,0.029514602,0.093947463,-191.87802124,-314.455688477,18.792222977
1730699291.23053,866289408,1728188879,0.99474249,-0.011605279,0.030311484,0.097128299,-191.793548584,-314.432098389,18.786582947
1730699291.54122,168866304,1728188880,0.993712297,-0.011166792,0.030639037,0.107109427,-191.499816895,-314.369445801,18.770986557
1730699291.74951,370625024,1728188880,0.994487477,-0.011313095,0.029325441,0.100033388,-191.298034668,-314.337158203,18.764152527
1730699291.84314,471442432,1728188880,0.995075408,-0.01155854,0.02872797,0.094159595,-191.220062256,-314.321624756,18.757062912
1730699291.93421,572304128,1728188880,0.995513223,-0.011525892,0.02644915,0.090116535,-191.170196533,-314.286346436,18.757062912
